x-axis,1,2
second,Volt,Volt
-4.760000E-03,+490.452256E-03,-1.728643E-03
-4.755000E-03,+490.452256E-03,-1.316583E-03
-4.750000E-03,+486.432156E-03,-1.547739E-03
-4.745000E-03,+490.452256E-03,-1.748744E-03
-4.740000E-03,+498.492457E-03,-1.447236E-03
-4.735000E-03,+484.422105E-03,-1.386935E-03
-4.730000E-03,+482.412055E-03,-1.407035E-03
-4.725000E-03,+484.422105E-03,-1.989950E-03
-4.720000E-03,+482.412055E-03,-1.608040E-03
-4.715000E-03,+480.402005E-03,-2.030151E-03
-4.710000E-03,+478.391955E-03,-1.165829E-03
-4.705000E-03,+468.341704E-03,-2.261307E-03
-4.700000E-03,+466.331653E-03,-2.371859E-03
-4.695000E-03,+470.351754E-03,-1.909548E-03
-4.690000E-03,+450.251251E-03,-2.331658E-03
-4.685000E-03,+450.251251E-03,-2.130653E-03
-4.680000E-03,+442.211051E-03,-1.487437E-03
-4.675000E-03,+442.211051E-03,-1.849246E-03
-4.670000E-03,+434.170850E-03,-1.829146E-03
-4.665000E-03,+426.130649E-03,-1.798995E-03
-4.660000E-03,+418.090448E-03,-2.050251E-03
-4.655000E-03,+404.020096E-03,-2.050251E-03
-4.650000E-03,+397.989945E-03,-2.150754E-03
-4.645000E-03,+385.929644E-03,-1.819095E-03
-4.640000E-03,+377.889443E-03,-1.567839E-03
-4.635000E-03,+369.849242E-03,-2.000000E-03
-4.630000E-03,+365.829142E-03,-1.628141E-03
-4.625000E-03,+347.738690E-03,-1.829146E-03
-4.620000E-03,+345.728640E-03,-2.412060E-03
-4.615000E-03,+321.608037E-03,-1.718593E-03
-4.610000E-03,+317.587936E-03,-1.869347E-03
-4.605000E-03,+305.527635E-03,-1.718593E-03
-4.600000E-03,+289.447233E-03,-2.050251E-03
-4.595000E-03,+285.427133E-03,-1.989950E-03
-4.590000E-03,+265.326630E-03,-1.728643E-03
-4.585000E-03,+251.256279E-03,-1.407035E-03
-4.580000E-03,+249.246228E-03,-2.050251E-03
-4.575000E-03,+225.125626E-03,-2.090452E-03
-4.570000E-03,+217.085425E-03,-1.728643E-03
-4.565000E-03,+201.005023E-03,-1.909548E-03
-4.560000E-03,+184.924621E-03,-1.768844E-03
-4.555000E-03,+174.874370E-03,-1.949749E-03
-4.550000E-03,+152.763817E-03,-1.206030E-03
-4.545000E-03,+138.693466E-03,-1.336683E-03
-4.540000E-03,+120.603014E-03,-1.326633E-03
-4.535000E-03,+106.532662E-03,-1.105528E-03
-4.530000E-03,+92.462311E-03,-1.145729E-03
-4.525000E-03,+80.402009E-03,-1.648241E-03
-4.520000E-03,+56.281406E-03,-723.618E-06
-4.515000E-03,+48.241206E-03,-1.256281E-03
-4.510000E-03,+36.180904E-03,-924.623E-06
-4.505000E-03,+24.120603E-03,-894.472E-06
-4.500000E-03,+8.040201E-03,-1.045226E-03
-4.495000E-03,-14.070352E-03,-753.769E-06
-4.490000E-03,-28.140703E-03,-1.246231E-03
-4.485000E-03,-46.231155E-03,-793.970E-06
-4.480000E-03,-56.281406E-03,-1.366834E-03
-4.475000E-03,-72.361808E-03,-1.035176E-03
-4.470000E-03,-80.402009E-03,-1.045226E-03
-4.465000E-03,-96.482411E-03,-814.070E-06
-4.460000E-03,-112.562813E-03,-884.422E-06
-4.455000E-03,-130.653265E-03,-703.518E-06
-4.450000E-03,-148.743717E-03,-643.216E-06
-4.445000E-03,-166.834169E-03,-743.719E-06
-4.440000E-03,-176.884420E-03,-884.422E-06
-4.435000E-03,-198.994973E-03,-110.553E-06
-4.430000E-03,-209.045224E-03,+180.905E-06
-4.425000E-03,-225.125626E-03,-582.915E-06
-4.420000E-03,-233.165827E-03,+40.201E-06
-4.415000E-03,-249.246228E-03,-40.201E-06
-4.410000E-03,-261.306530E-03,-20.101E-06
-4.405000E-03,-275.376881E-03,-60.302E-06
-4.400000E-03,-289.447233E-03,+160.804E-06
-4.395000E-03,-299.497484E-03,+562.814E-06
-4.390000E-03,-313.567836E-03,-100.503E-06
-4.385000E-03,-329.648238E-03,+502.513E-06
-4.380000E-03,-337.688439E-03,-201.005E-06
-4.375000E-03,-347.738690E-03,+311.558E-06
-4.370000E-03,-361.809041E-03,+542.714E-06
-4.365000E-03,-369.849242E-03,+341.709E-06
-4.360000E-03,-385.929644E-03,+241.206E-06
-4.355000E-03,-402.010046E-03,+603.015E-06
-4.350000E-03,-402.010046E-03,+703.518E-06
-4.345000E-03,-410.050247E-03,+703.518E-06
-4.340000E-03,-418.090448E-03,+643.216E-06
-4.335000E-03,-426.130649E-03,+804.020E-06
-4.330000E-03,-438.190950E-03,+1.145729E-03
-4.325000E-03,-436.180900E-03,+914.573E-06
-4.320000E-03,-450.251251E-03,+964.824E-06
-4.315000E-03,-458.291452E-03,+824.121E-06
-4.310000E-03,-466.331653E-03,+683.417E-06
-4.305000E-03,-466.331653E-03,+1.256281E-03
-4.300000E-03,-474.371854E-03,+1.366834E-03
-4.295000E-03,-476.381904E-03,+1.135678E-03
-4.290000E-03,-486.432156E-03,+1.226131E-03
-4.285000E-03,-496.482407E-03,+1.185930E-03
-4.280000E-03,-490.452256E-03,+1.366834E-03
-4.275000E-03,-496.482407E-03,+1.015075E-03
-4.270000E-03,-494.472357E-03,+1.748744E-03
-4.265000E-03,-498.492457E-03,+1.015075E-03
-4.260000E-03,-506.532658E-03,+1.688442E-03
-4.255000E-03,-504.522608E-03,+1.346734E-03
-4.250000E-03,-506.532658E-03,+1.366834E-03
-4.245000E-03,-504.522608E-03,+1.386935E-03
-4.240000E-03,-506.532658E-03,+1.768844E-03
-4.235000E-03,-504.522608E-03,+1.125628E-03
-4.230000E-03,-502.512557E-03,+1.668342E-03
-4.225000E-03,-500.502507E-03,+2.050251E-03
-4.220000E-03,-498.492457E-03,+1.648241E-03
-4.215000E-03,-492.462306E-03,+2.231156E-03
-4.210000E-03,-490.452256E-03,+1.145729E-03
-4.205000E-03,-490.452256E-03,+1.829146E-03
-4.200000E-03,-482.412055E-03,+2.010050E-03
-4.195000E-03,-482.412055E-03,+1.879397E-03
-4.190000E-03,-474.371854E-03,+1.869347E-03
-4.185000E-03,-468.341704E-03,+2.090452E-03
-4.180000E-03,-466.331653E-03,+1.326633E-03
-4.175000E-03,-458.291452E-03,+1.658291E-03
-4.170000E-03,-458.291452E-03,+1.869347E-03
-4.165000E-03,-448.241201E-03,+1.949749E-03
-4.160000E-03,-442.211051E-03,+2.130653E-03
-4.155000E-03,-426.130649E-03,+1.889447E-03
-4.150000E-03,-418.090448E-03,+1.949749E-03
-4.145000E-03,-410.050247E-03,+1.718593E-03
-4.140000E-03,-393.969845E-03,+1.487437E-03
-4.135000E-03,-393.969845E-03,+2.110553E-03
-4.130000E-03,-377.889443E-03,+1.507538E-03
-4.125000E-03,-369.849242E-03,+1.919598E-03
-4.120000E-03,-361.809041E-03,+2.291457E-03
-4.115000E-03,-345.728640E-03,+1.788945E-03
-4.110000E-03,-333.668338E-03,+1.728643E-03
-4.105000E-03,-321.608037E-03,+2.020100E-03
-4.100000E-03,-313.567836E-03,+1.849246E-03
-4.095000E-03,-303.517585E-03,+1.587940E-03
-4.090000E-03,-285.427133E-03,+1.447236E-03
-4.085000E-03,-267.336681E-03,+1.949749E-03
-4.080000E-03,-265.326630E-03,+1.608040E-03
-4.075000E-03,-241.206028E-03,+1.839196E-03
-4.070000E-03,-229.145726E-03,+1.768844E-03
-4.065000E-03,-223.115575E-03,+1.738693E-03
-4.060000E-03,-201.005023E-03,+2.010050E-03
-4.055000E-03,-192.964822E-03,+1.738693E-03
-4.050000E-03,-172.864320E-03,+1.366834E-03
-4.045000E-03,-160.804018E-03,+1.145729E-03
-4.040000E-03,-144.723617E-03,+1.447236E-03
-4.035000E-03,-130.653265E-03,+984.925E-06
-4.030000E-03,-116.582913E-03,+1.246231E-03
-4.025000E-03,-96.482411E-03,+1.246231E-03
-4.020000E-03,-80.402009E-03,+1.165829E-03
-4.015000E-03,-64.321607E-03,+1.286432E-03
-4.010000E-03,-48.241206E-03,+522.613E-06
-4.005000E-03,-32.160804E-03,+1.276382E-03
-4.000000E-03,-16.080402E-03,+964.824E-06
-3.995000E-03,-14.070352E-03,+552.764E-06
-3.990000E-03,+12.060301E-03,+1.346734E-03
-3.985000E-03,+24.120603E-03,+924.623E-06
-3.980000E-03,+32.160804E-03,+1.005025E-03
-3.975000E-03,+58.291457E-03,+733.668E-06
-3.970000E-03,+72.361808E-03,+804.020E-06
-3.965000E-03,+88.442210E-03,+964.824E-06
-3.960000E-03,+104.522612E-03,+643.216E-06
-3.955000E-03,+118.592964E-03,-10.050E-06
-3.950000E-03,+132.663315E-03,+1.005025E-03
-3.945000E-03,+144.723617E-03,+170.854E-06
-3.940000E-03,+152.763817E-03,+402.010E-06
-3.935000E-03,+176.884420E-03,+110.553E-06
-3.930000E-03,+188.944722E-03,+381.910E-06
-3.925000E-03,+203.015073E-03,+351.759E-06
-3.920000E-03,+217.085425E-03,-40.201E-06
-3.915000E-03,+233.165827E-03,+261.307E-06
-3.910000E-03,+249.246228E-03,+402.010E-06
-3.905000E-03,+265.326630E-03,-301.508E-06
-3.900000E-03,+273.366831E-03,-361.809E-06
-3.895000E-03,+281.407032E-03,-60.302E-06
-3.890000E-03,+297.487434E-03,-40.201E-06
-3.885000E-03,+311.557786E-03,-402.010E-06
-3.880000E-03,+321.608037E-03,-120.603E-06
-3.875000E-03,+331.658288E-03,-180.905E-06
-3.870000E-03,+345.728640E-03,-703.518E-06
-3.865000E-03,+353.768840E-03,-482.412E-06
-3.860000E-03,+369.849242E-03,-241.206E-06
-3.855000E-03,+377.889443E-03,-1.085427E-03
-3.850000E-03,+381.909544E-03,-904.523E-06
-3.845000E-03,+393.969845E-03,-502.513E-06
-3.840000E-03,+402.010046E-03,-683.417E-06
-3.835000E-03,+418.090448E-03,-974.874E-06
-3.830000E-03,+426.130649E-03,-924.623E-06
-3.825000E-03,+426.130649E-03,-954.774E-06
-3.820000E-03,+434.170850E-03,-562.814E-06
-3.815000E-03,+436.180900E-03,-1.145729E-03
-3.810000E-03,+446.231151E-03,-1.226131E-03
-3.805000E-03,+456.281402E-03,-884.422E-06
-3.800000E-03,+458.291452E-03,-1.286432E-03
-3.795000E-03,+466.331653E-03,-1.045226E-03
-3.790000E-03,+474.371854E-03,-1.427136E-03
-3.785000E-03,+476.381904E-03,-1.326633E-03
-3.780000E-03,+474.371854E-03,-1.648241E-03
-3.775000E-03,+482.412055E-03,-1.527638E-03
-3.770000E-03,+486.432156E-03,-1.829146E-03
-3.765000E-03,+482.412055E-03,-1.296482E-03
-3.760000E-03,+482.412055E-03,-1.648241E-03
-3.755000E-03,+488.442206E-03,-1.427136E-03
-3.750000E-03,+482.412055E-03,-1.809045E-03
-3.745000E-03,+484.422105E-03,-1.477387E-03
-3.740000E-03,+482.412055E-03,-1.125628E-03
-3.735000E-03,+482.412055E-03,-1.266332E-03
-3.730000E-03,+482.412055E-03,-1.688442E-03
-3.725000E-03,+482.412055E-03,-1.959799E-03
-3.720000E-03,+490.452256E-03,-1.527638E-03
-3.715000E-03,+484.422105E-03,-1.869347E-03
-3.710000E-03,+474.371854E-03,-1.045226E-03
-3.705000E-03,+474.371854E-03,-2.080402E-03
-3.700000E-03,+466.331653E-03,-2.130653E-03
-3.695000E-03,+458.291452E-03,-1.718593E-03
-3.690000E-03,+454.271352E-03,-2.030151E-03
-3.685000E-03,+450.251251E-03,-1.979899E-03
-3.680000E-03,+450.251251E-03,-1.648241E-03
-3.675000E-03,+442.211051E-03,-1.497487E-03
-3.670000E-03,+426.130649E-03,-1.628141E-03
-3.665000E-03,+434.170850E-03,-1.728643E-03
-3.660000E-03,+426.130649E-03,-2.090452E-03
-3.655000E-03,+410.050247E-03,-1.809045E-03
-3.650000E-03,+406.030146E-03,-2.231156E-03
-3.645000E-03,+393.969845E-03,-1.809045E-03
-3.640000E-03,+385.929644E-03,-1.567839E-03
-3.635000E-03,+369.849242E-03,-2.080402E-03
-3.630000E-03,+361.809041E-03,-1.829146E-03
-3.625000E-03,+347.738690E-03,-2.130653E-03
-3.620000E-03,+337.688439E-03,-2.371859E-03
-3.615000E-03,+327.638187E-03,-1.356784E-03
-3.610000E-03,+317.587936E-03,-1.728643E-03
-3.605000E-03,+299.497484E-03,-1.909548E-03
-3.600000E-03,+289.447233E-03,-1.648241E-03
-3.595000E-03,+281.407032E-03,-1.678392E-03
-3.590000E-03,+269.346731E-03,-1.748744E-03
-3.585000E-03,+251.256279E-03,-1.497487E-03
-3.580000E-03,+241.206028E-03,-1.929648E-03
-3.575000E-03,+227.135676E-03,-2.231156E-03
-3.570000E-03,+213.065324E-03,-1.849246E-03
-3.565000E-03,+192.964822E-03,-1.628141E-03
-3.560000E-03,+184.924621E-03,-1.969849E-03
-3.555000E-03,+168.844219E-03,-2.000000E-03
-3.550000E-03,+156.783918E-03,-1.085427E-03
-3.545000E-03,+138.693466E-03,-1.286432E-03
-3.540000E-03,+128.643215E-03,-1.286432E-03
-3.535000E-03,+114.572863E-03,-1.035176E-03
-3.530000E-03,+96.482411E-03,-1.427136E-03
-3.525000E-03,+86.432160E-03,-1.005025E-03
-3.520000E-03,+64.321607E-03,-924.623E-06
-3.515000E-03,+50.251256E-03,-1.507538E-03
-3.510000E-03,+32.160804E-03,-763.819E-06
-3.505000E-03,+18.090452E-03,-1.125628E-03
-3.500000E-03,+0.0E+00,-1.085427E-03
-3.495000E-03,-14.070352E-03,-944.724E-06
-3.490000E-03,-28.140703E-03,-1.185930E-03
-3.485000E-03,-42.211055E-03,-824.121E-06
-3.480000E-03,-56.281406E-03,-1.246231E-03
-3.475000E-03,-66.331658E-03,-753.769E-06
-3.470000E-03,-88.442210E-03,-884.422E-06
-3.465000E-03,-102.512562E-03,-552.764E-06
-3.460000E-03,-112.562813E-03,-804.020E-06
-3.455000E-03,-130.653265E-03,-361.809E-06
-3.450000E-03,-152.763817E-03,-683.417E-06
-3.445000E-03,-166.834169E-03,-462.312E-06
-3.440000E-03,-184.924621E-03,-40.201E-06
-3.435000E-03,-186.934671E-03,-170.854E-06
-3.430000E-03,-209.045224E-03,+100.503E-06
-3.425000E-03,-217.085425E-03,-633.166E-06
-3.420000E-03,-241.206028E-03,-201.005E-06
-3.415000E-03,-249.246228E-03,-261.307E-06
-3.410000E-03,-261.306530E-03,-140.704E-06
-3.405000E-03,-275.376881E-03,+281.407E-06
-3.400000E-03,-289.447233E-03,+402.010E-06
-3.395000E-03,-299.497484E-03,+592.965E-06
-3.390000E-03,-313.567836E-03,+120.603E-06
-3.385000E-03,-329.648238E-03,+462.312E-06
-3.380000E-03,-345.728640E-03,-0.0E+00
-3.375000E-03,-345.728640E-03,+613.065E-06
-3.370000E-03,-361.809041E-03,+422.111E-06
-3.365000E-03,-369.849242E-03,+773.869E-06
-3.360000E-03,-385.929644E-03,+241.206E-06
-3.355000E-03,-391.959795E-03,+653.266E-06
-3.350000E-03,-402.010046E-03,+783.920E-06
-3.345000E-03,-408.040197E-03,+693.467E-06
-3.340000E-03,-418.090448E-03,+40.201E-06
-3.335000E-03,-428.140699E-03,+934.673E-06
-3.330000E-03,-442.211051E-03,+1.206030E-03
-3.325000E-03,-444.221101E-03,+733.668E-06
-3.320000E-03,-450.251251E-03,+924.623E-06
-3.315000E-03,-458.291452E-03,+1.296482E-03
-3.310000E-03,-462.311553E-03,+944.724E-06
-3.305000E-03,-474.371854E-03,+1.236181E-03
-3.300000E-03,-474.371854E-03,+1.768844E-03
-3.295000E-03,-476.381904E-03,+954.774E-06
-3.290000E-03,-482.412055E-03,+1.748744E-03
-3.285000E-03,-490.452256E-03,+1.055276E-03
-3.280000E-03,-490.452256E-03,+1.487437E-03
-3.275000E-03,-496.482407E-03,+1.326633E-03
-3.270000E-03,-498.492457E-03,+1.487437E-03
-3.265000E-03,-504.522608E-03,+1.195980E-03
-3.260000E-03,-506.532658E-03,+1.608040E-03
-3.255000E-03,-506.532658E-03,+1.195980E-03
-3.250000E-03,-502.512557E-03,+1.447236E-03
-3.245000E-03,-498.492457E-03,+1.587940E-03
-3.240000E-03,-498.492457E-03,+1.246231E-03
-3.235000E-03,-504.522608E-03,+1.386935E-03
-3.230000E-03,-502.512557E-03,+1.608040E-03
-3.225000E-03,-498.492457E-03,+1.668342E-03
-3.220000E-03,-498.492457E-03,+1.487437E-03
-3.215000E-03,-504.522608E-03,+1.798995E-03
-3.210000E-03,-490.452256E-03,+1.487437E-03
-3.205000E-03,-490.452256E-03,+2.050251E-03
-3.200000E-03,-474.371854E-03,+2.492462E-03
-3.195000E-03,-484.422105E-03,+2.060301E-03
-3.190000E-03,-474.371854E-03,+2.351759E-03
-3.185000E-03,-468.341704E-03,+2.231156E-03
-3.180000E-03,-458.291452E-03,+1.206030E-03
-3.175000E-03,-456.281402E-03,+1.648241E-03
-3.170000E-03,-442.211051E-03,+1.809045E-03
-3.165000E-03,-442.211051E-03,+1.819095E-03
-3.160000E-03,-426.130649E-03,+2.613065E-03
-3.155000E-03,-432.160799E-03,+1.949749E-03
-3.150000E-03,-414.070347E-03,+2.311558E-03
-3.145000E-03,-410.050247E-03,+1.879397E-03
-3.140000E-03,-402.010046E-03,+1.608040E-03
-3.135000E-03,-383.919594E-03,+1.788945E-03
-3.130000E-03,-377.889443E-03,+1.768844E-03
-3.125000E-03,-369.849242E-03,+2.040201E-03
-3.120000E-03,-353.768840E-03,+2.331658E-03
-3.115000E-03,-353.768840E-03,+1.437186E-03
-3.110000E-03,-333.668338E-03,+1.849246E-03
-3.105000E-03,-321.608037E-03,+1.688442E-03
-3.100000E-03,-313.567836E-03,+1.849246E-03
-3.095000E-03,-297.487434E-03,+1.668342E-03
-3.090000E-03,-281.407032E-03,+1.708543E-03
-3.085000E-03,-267.336681E-03,+1.517588E-03
-3.080000E-03,-257.286429E-03,+1.447236E-03
-3.075000E-03,-243.216078E-03,+2.190955E-03
-3.070000E-03,-237.185927E-03,+1.849246E-03
-3.065000E-03,-217.085425E-03,+1.608040E-03
-3.060000E-03,-201.005023E-03,+1.728643E-03
-3.055000E-03,-184.924621E-03,+2.100502E-03
-3.050000E-03,-168.844219E-03,+1.025126E-03
-3.045000E-03,-158.793968E-03,+1.477387E-03
-3.040000E-03,-144.723617E-03,+1.125628E-03
-3.035000E-03,-128.643215E-03,+1.376884E-03
-3.030000E-03,-112.562813E-03,+1.567839E-03
-3.025000E-03,-96.482411E-03,+1.115578E-03
-3.020000E-03,-88.442210E-03,+1.045226E-03
-3.015000E-03,-70.351758E-03,+1.417085E-03
-3.010000E-03,-48.241206E-03,+703.518E-06
-3.005000E-03,-34.170854E-03,+894.472E-06
-3.000000E-03,-24.120603E-03,+884.422E-06
-2.995000E-03,+0.0E+00,+723.618E-06
-2.990000E-03,+8.040201E-03,+1.005025E-03
-2.985000E-03,+24.120603E-03,+532.663E-06
-2.980000E-03,+32.160804E-03,+964.824E-06
-2.975000E-03,+56.281406E-03,+854.271E-06
-2.970000E-03,+68.341708E-03,+824.121E-06
-2.965000E-03,+80.402009E-03,+914.573E-06
-2.960000E-03,+96.482411E-03,+603.015E-06
-2.955000E-03,+118.592964E-03,+783.920E-06
-2.950000E-03,+128.643215E-03,+663.317E-06
-2.945000E-03,+152.763817E-03,+542.714E-06
-2.940000E-03,+160.804018E-03,+241.206E-06
-2.935000E-03,+178.894470E-03,+130.653E-06
-2.930000E-03,+188.944722E-03,+180.905E-06
-2.925000E-03,+209.045224E-03,+321.608E-06
-2.920000E-03,+225.125626E-03,-120.603E-06
-2.915000E-03,+227.135676E-03,+251.256E-06
-2.910000E-03,+249.246228E-03,+361.809E-06
-2.905000E-03,+257.286429E-03,-80.402E-06
-2.900000E-03,+273.366831E-03,-281.407E-06
-2.895000E-03,+283.417082E-03,-90.452E-06
-2.890000E-03,+297.487434E-03,+140.704E-06
-2.885000E-03,+307.537685E-03,-381.910E-06
-2.880000E-03,+321.608037E-03,+321.608E-06
-2.875000E-03,+335.678388E-03,-613.065E-06
-2.870000E-03,+345.728640E-03,-763.819E-06
-2.865000E-03,+359.798991E-03,-371.859E-06
-2.860000E-03,+361.809041E-03,-402.010E-06
-2.855000E-03,+377.889443E-03,-532.663E-06
-2.850000E-03,+377.889443E-03,-683.417E-06
-2.845000E-03,+399.999996E-03,-934.673E-06
-2.840000E-03,+402.010046E-03,-361.809E-06
-2.835000E-03,+418.090448E-03,-1.185930E-03
-2.830000E-03,+418.090448E-03,-1.105528E-03
-2.825000E-03,+428.140699E-03,-703.518E-06
-2.820000E-03,+442.211051E-03,-482.412E-06
-2.815000E-03,+444.221101E-03,-1.135678E-03
-2.810000E-03,+450.251251E-03,-924.623E-06
-2.805000E-03,+458.291452E-03,-1.175879E-03
-2.800000E-03,+458.291452E-03,-1.527638E-03
-2.795000E-03,+472.361804E-03,-1.025126E-03
-2.790000E-03,+474.371854E-03,-1.587940E-03
-2.785000E-03,+472.361804E-03,-1.015075E-03
-2.780000E-03,+482.412055E-03,-1.447236E-03
-2.775000E-03,+476.381904E-03,-1.467337E-03
-2.770000E-03,+482.412055E-03,-1.567839E-03
-2.765000E-03,+482.412055E-03,-1.467337E-03
-2.760000E-03,+490.452256E-03,-1.447236E-03
-2.755000E-03,+490.452256E-03,-1.246231E-03
-2.750000E-03,+498.492457E-03,-1.407035E-03
-2.745000E-03,+490.452256E-03,-1.206030E-03
-2.740000E-03,+490.452256E-03,-1.527638E-03
-2.735000E-03,+490.452256E-03,-1.376884E-03
-2.730000E-03,+490.452256E-03,-1.668342E-03
-2.725000E-03,+482.412055E-03,-1.829146E-03
-2.720000E-03,+482.412055E-03,-1.045226E-03
-2.715000E-03,+474.371854E-03,-1.698492E-03
-2.710000E-03,+478.391955E-03,-1.547739E-03
-2.705000E-03,+466.331653E-03,-1.929648E-03
-2.700000E-03,+466.331653E-03,-2.050251E-03
-2.695000E-03,+466.331653E-03,-1.969849E-03
-2.690000E-03,+462.311553E-03,-2.190955E-03
-2.685000E-03,+458.291452E-03,-2.040201E-03
-2.680000E-03,+450.251251E-03,-1.326633E-03
-2.675000E-03,+442.211051E-03,-1.768844E-03
-2.670000E-03,+438.190950E-03,-1.748744E-03
-2.665000E-03,+428.140699E-03,-1.929648E-03
-2.660000E-03,+418.090448E-03,-2.371859E-03
-2.655000E-03,+410.050247E-03,-1.447236E-03
-2.650000E-03,+402.010046E-03,-2.090452E-03
-2.645000E-03,+393.969845E-03,-2.251256E-03
-2.640000E-03,+377.889443E-03,-1.286432E-03
-2.635000E-03,+377.889443E-03,-2.070352E-03
-2.630000E-03,+357.788941E-03,-1.708543E-03
-2.625000E-03,+351.758790E-03,-2.180904E-03
-2.620000E-03,+337.688439E-03,-2.010050E-03
-2.615000E-03,+335.678388E-03,-1.768844E-03
-2.610000E-03,+317.587936E-03,-1.427136E-03
-2.605000E-03,+305.527635E-03,-1.668342E-03
-2.600000E-03,+297.487434E-03,-1.929648E-03
-2.595000E-03,+281.407032E-03,-1.778894E-03
-2.590000E-03,+265.326630E-03,-1.768844E-03
-2.585000E-03,+251.256279E-03,-1.306533E-03
-2.580000E-03,+233.165827E-03,-1.407035E-03
-2.575000E-03,+231.155776E-03,-1.849246E-03
-2.570000E-03,+217.085425E-03,-1.407035E-03
-2.565000E-03,+201.005023E-03,-1.608040E-03
-2.560000E-03,+184.924621E-03,-1.648241E-03
-2.555000E-03,+168.844219E-03,-1.859296E-03
-2.550000E-03,+156.783918E-03,-1.165829E-03
-2.545000E-03,+142.713566E-03,-1.356784E-03
-2.540000E-03,+120.603014E-03,-1.246231E-03
-2.535000E-03,+112.562813E-03,-1.246231E-03
-2.530000E-03,+96.482411E-03,-1.266332E-03
-2.525000E-03,+72.361808E-03,-1.306533E-03
-2.520000E-03,+72.361808E-03,-804.020E-06
-2.515000E-03,+56.281406E-03,-1.135678E-03
-2.510000E-03,+40.201005E-03,-1.045226E-03
-2.505000E-03,+22.110553E-03,-1.125628E-03
-2.500000E-03,+8.040201E-03,-643.216E-06
-2.495000E-03,-10.050251E-03,-994.975E-06
-2.490000E-03,-24.120603E-03,-1.266332E-03
-2.485000E-03,-46.231155E-03,-763.819E-06
-2.480000E-03,-56.281406E-03,-844.221E-06
-2.475000E-03,-80.402009E-03,-683.417E-06
-2.470000E-03,-92.462311E-03,-1.125628E-03
-2.465000E-03,-96.482411E-03,-804.020E-06
-2.460000E-03,-120.603014E-03,-482.412E-06
-2.455000E-03,-134.673365E-03,-824.121E-06
-2.450000E-03,-144.723617E-03,-924.623E-06
-2.445000E-03,-160.804018E-03,-261.307E-06
-2.440000E-03,-184.924621E-03,-482.412E-06
-2.435000E-03,-194.974872E-03,+130.653E-06
-2.430000E-03,-205.025123E-03,+221.106E-06
-2.425000E-03,-225.125626E-03,-462.312E-06
-2.420000E-03,-241.206028E-03,-321.608E-06
-2.415000E-03,-257.286429E-03,+291.457E-06
-2.410000E-03,-269.346731E-03,-301.508E-06
-2.405000E-03,-273.366831E-03,-10.050E-06
-2.400000E-03,-281.407032E-03,+120.603E-06
-2.395000E-03,-299.497484E-03,+502.513E-06
-2.390000E-03,-313.567836E-03,-40.201E-06
-2.385000E-03,-327.638187E-03,+442.211E-06
